1,-1,850.74945,768.1234,251.84161,151.22913,0.9646,4,-1,-1
1,-1,1051.4652,794.3793,276.18408,145.20941,0.9304,4,-1,-1
1,-1,986.5829,592.2969,259.4336,115.14032,0.9116,4,-1,-1
1,-1,360.96045,1235.1335,341.5746,281.23535,0.864,4,-1,-1
1,-1,414.56784,984.6957,351.27158,221.27954,0.8543,4,-1,-1
1,-1,-26.463589,1003.0645,269.90625,174.98016,0.845,4,-1,-1
1,-1,681.66986,604.7583,169.32172,137.54004,0.7623,4,-1,-1
1,-1,1322.0553,605.589,237.88025,107.201355,0.6903,4,-1,-1
2,-1,852.31104,765.75476,251.11499,157.06213,0.9539,4,-1,-1
2,-1,1033.5018,789.34595,288.28833,155.47253,0.9474,4,-1,-1
2,-1,398.08755,992.5546,360.05777,220.58319,0.8921,4,-1,-1
2,-1,991.8336,592.1593,270.60815,116.01532,0.8904,4,-1,-1
2,-1,351.63516,1232.9762,340.77463,281.17236,0.8447,4,-1,-1
2,-1,-32.431835,1005.32874,267.86893,172.57251,0.8138,4,-1,-1
2,-1,679.4813,602.39874,169.25189,140.35675,0.7312,4,-1,-1
2,-1,1330.4634,608.7984,238.9657,101.417114,0.7176,4,-1,-1
3,-1,840.5785,767.7758,256.19324,154.31573,0.9552,4,-1,-1
3,-1,1033.8397,791.6329,286.2826,153.3681,0.9479,4,-1,-1
3,-1,348.94122,1238.7721,349.0456,269.20264,0.8632,4,-1,-1
3,-1,376.1904,993.74133,377.19424,226.47864,0.8401,4,-1,-1
3,-1,998.2267,587.3331,268.891,120.16644,0.8022,4,-1,-1
3,-1,-36.57129,1004.27106,261.474,172.21808,0.7667,4,-1,-1
3,-1,677.3226,602.3227,172.26483,143.29828,0.7362,4,-1,-1
3,-1,1329.7809,606.3655,245.1084,100.72809,0.7013,4,-1,-1
4,-1,841.81836,764.626,255.02136,157.85852,0.9552,4,-1,-1
4,-1,1027.6993,792.679,280.08704,146.43634,0.9275,4,-1,-1
4,-1,391.57376,1005.1263,351.48026,209.94171,0.8874,4,-1,-1
4,-1,338.77023,1243.2356,356.29483,266.4203,0.8873,4,-1,-1
4,-1,674.46783,603.09106,174.85864,144.08142,0.7525,4,-1,-1
4,-1,-35.616722,1006.69995,247.83792,166.06702,0.7468,4,-1,-1
4,-1,1345.3992,603.9072,235.96753,106.06476,0.7276,4,-1,-1
4,-1,997.22705,593.14417,257.65967,112.242615,0.6485,4,-1,-1
4,-1,1927.4994,500.047,223.71887,100.90863,0.6377,4,-1,-1
5,-1,839.6747,768.6163,250.91394,150.3548,0.9578,4,-1,-1
5,-1,1028.7144,793.7694,281.12512,147.90967,0.9361,4,-1,-1
5,-1,323.78217,1238.7457,368.41016,266.95703,0.9116,4,-1,-1
5,-1,377.51776,1004.2548,350.42993,208.518,0.8893,4,-1,-1
5,-1,674.69403,603.8009,173.92853,142.08832,0.7497,4,-1,-1
5,-1,1342.9409,603.24286,249.35193,105.387634,0.7021,4,-1,-1
5,-1,-33.702248,1004.13885,237.58273,164.69684,0.6663,4,-1,-1
5,-1,1138.2155,703.73157,294.98474,113.03247,0.6257,4,-1,-1
5,-1,1010.1062,592.25024,279.06543,112.33118,0.6088,4,-1,-1
6,-1,839.46326,765.09595,259.89075,150.98627,0.9567,4,-1,-1
6,-1,367.26816,1001.8711,355.4512,207.98438,0.9166,4,-1,-1
6,-1,326.08566,1229.356,353.01987,276.42236,0.9141,4,-1,-1
6,-1,1022.44495,787.1782,285.68555,156.37152,0.9136,4,-1,-1
6,-1,672.42993,600.0885,177.40295,147.2619,0.801,4,-1,-1
6,-1,1353.4735,598.1644,252.73633,113.27948,0.6906,4,-1,-1
6,-1,1013.1957,590.88245,255.203,110.470215,0.637,4,-1,-1
6,-1,1943.2916,500.66174,219.15662,95.20569,0.6168,4,-1,-1
7,-1,834.8389,763.9513,264.5263,152.59387,0.9604,4,-1,-1
7,-1,1020.496,787.78033,282.95862,156.27448,0.9407,4,-1,-1
7,-1,348.86472,1006.7985,350.25064,202.43561,0.8992,4,-1,-1
7,-1,315.67416,1224.9904,353.50253,271.38232,0.879,4,-1,-1
7,-1,671.45703,600.0845,183.40167,145.60266,0.8151,4,-1,-1
7,-1,1012.0757,595.5093,272.83508,104.89282,0.7226,4,-1,-1
7,-1,1361.2921,595.48193,254.95459,112.61713,0.6952,4,-1,-1
7,-1,1134.728,697.695,310.6764,115.68823,0.6392,4,-1,-1
8,-1,827.3458,761.6702,264.81787,156.5813,0.9498,4,-1,-1
8,-1,1017.86957,785.38947,282.4489,158.19775,0.9257,4,-1,-1
8,-1,329.73712,1009.10315,357.07013,208.83179,0.8923,4,-1,-1
8,-1,317.63458,1228.4562,347.80707,266.34583,0.8783,4,-1,-1
8,-1,668.9712,599.3224,186.71606,142.96344,0.8338,4,-1,-1
8,-1,1024.6923,594.07666,259.47705,106.32764,0.7172,4,-1,-1
8,-1,1368.314,608.42926,258.33887,102.93622,0.6732,4,-1,-1
8,-1,1126.3635,692.50964,312.47632,118.20886,0.6579,4,-1,-1
8,-1,304.09668,1087.568,415.35205,308.64856,0.6234,4,-1,-1
9,-1,828.4956,763.7503,265.6516,153.76465,0.9376,4,-1,-1
9,-1,1014.0165,784.894,281.5293,157.61475,0.9249,4,-1,-1
9,-1,315.4316,1013.397,359.85526,209.61267,0.8617,4,-1,-1
9,-1,308.93875,1219.8806,349.72195,276.93347,0.8326,4,-1,-1
9,-1,666.80945,603.0047,185.22351,136.96948,0.8016,4,-1,-1
9,-1,291.2659,1092.8341,418.8055,320.11682,0.6757,4,-1,-1
9,-1,1026.0754,595.4358,270.1847,106.94269,0.6738,4,-1,-1
9,-1,1371.7987,597.64886,252.44373,120.35211,0.6327,4,-1,-1
10,-1,824.6235,761.6617,267.4328,147.87305,0.9311,4,-1,-1
10,-1,1014.26135,782.79395,277.91833,160.7981,0.909,4,-1,-1
10,-1,314.27765,1017.3207,371.66614,195.90698,0.8507,4,-1,-1
10,-1,305.16843,1215.4858,344.71585,275.35413,0.8479,4,-1,-1
10,-1,671.55225,602.19727,180.13971,138.09717,0.795,4,-1,-1
10,-1,1032.5706,594.73315,257.1964,103.63934,0.7481,4,-1,-1
10,-1,288.89627,1100.2988,399.57504,308.70496,0.6273,4,-1,-1
10,-1,1126.9751,689.8794,292.38538,116.06091,0.6024,4,-1,-1
11,-1,826.57996,754.9622,271.6338,155.2879,0.9179,4,-1,-1
11,-1,1010.7419,783.5609,275.70258,159.70343,0.8901,4,-1,-1
11,-1,295.8238,1021.74347,362.3238,200.27228,0.8389,4,-1,-1
11,-1,662.12335,603.3998,184.90808,135.99457,0.8342,4,-1,-1
11,-1,296.40222,1218.4791,352.4552,269.75037,0.7895,4,-1,-1
11,-1,1037.4542,595.20715,262.47644,104.9574,0.7318,4,-1,-1
12,-1,821.8006,754.60504,274.1186,156.43842,0.907,4,-1,-1
