54,-1,479.38553,536.16205,62.042206,85.94458,0.6183,4,-1,-1
56,-1,480.02795,544.64386,60.320557,87.23407,0.6314,4,-1,-1
57,-1,477.33856,551.11816,62.762573,88.68451,0.6737,4,-1,-1
58,-1,477.09482,553.47766,62.539337,90.158875,0.6791,4,-1,-1
59,-1,478.4183,558.80975,59.58676,89.15936,0.6519,4,-1,-1
60,-1,478.61642,562.2167,59.609528,91.97455,0.7303,4,-1,-1
61,-1,477.52878,562.6429,61.362823,98.88928,0.7674,4,-1,-1
62,-1,476.79855,567.6868,61.897552,100.80353,0.7873,4,-1,-1
63,-1,476.20047,573.21136,64.26553,100.07312,0.8369,4,-1,-1
64,-1,474.16135,578.919,66.50662,100.964294,0.8564,4,-1,-1
65,-1,473.77625,582.5362,68.142334,106.74878,0.8024,4,-1,-1
66,-1,474.1557,592.1393,67.035034,101.862854,0.786,4,-1,-1
67,-1,474.6679,599.0326,65.178345,101.74487,0.8502,4,-1,-1
68,-1,471.53406,603.4596,67.352234,106.16846,0.8588,4,-1,-1
69,-1,473.18506,610.0013,65.62244,106.80414,0.8135,4,-1,-1
70,-1,474.84982,622.4429,62.61136,100.51666,0.8541,4,-1,-1
71,-1,471.394,628.2913,67.61868,100.51068,0.8562,4,-1,-1
72,-1,472.10995,634.27386,66.10184,105.95111,0.8258,4,-1,-1
73,-1,470.995,639.62573,66.58008,107.00403,0.8096,4,-1,-1
73,-1,609.5075,575.29956,57.09076,71.806274,0.6651,4,-1,-1
74,-1,469.03946,646.2839,69.578705,99.5542,0.7905,4,-1,-1
74,-1,610.11365,579.09094,53.946594,72.0979,0.6106,4,-1,-1
75,-1,470.77133,651.60254,67.72031,96.895325,0.6821,4,-1,-1
84,-1,608.9851,608.9301,57.822937,74.238525,0.6022,4,-1,-1
85,-1,606.68585,608.9654,60.280212,78.07416,0.7477,4,-1,-1
86,-1,607.68463,610.8992,60.01837,81.890564,0.7234,4,-1,-1
87,-1,606.2402,613.6885,62.20996,84.86755,0.8203,4,-1,-1
88,-1,605.1592,617.3424,64.92084,84.37854,0.7214,4,-1,-1
89,-1,604.06213,621.27435,64.52655,81.91571,0.6772,4,-1,-1
90,-1,606.85657,626.24286,58.041748,80.515015,0.6388,4,-1,-1
91,-1,603.0956,625.17346,59.980103,85.73517,0.755,4,-1,-1
92,-1,602.7756,630.00397,61.95056,86.46991,0.7368,4,-1,-1
93,-1,601.4886,632.6212,63.605286,86.44519,0.8291,4,-1,-1
94,-1,597.89703,636.1753,69.60773,85.29126,0.8711,4,-1,-1
95,-1,596.0165,639.61505,68.49719,85.99341,0.8467,4,-1,-1
96,-1,597.57104,638.3179,65.177,90.475525,0.8957,4,-1,-1
97,-1,599.2809,645.09424,65.630554,87.08563,0.8531,4,-1,-1
98,-1,599.15106,649.65436,65.16382,86.17609,0.8925,4,-1,-1
99,-1,599.3065,652.4256,65.26831,85.62372,0.8963,4,-1,-1
100,-1,597.47644,657.0755,68.836426,83.573,0.8376,4,-1,-1
101,-1,596.14886,658.1679,71.05481,85.36676,0.8511,4,-1,-1
102,-1,593.90955,658.7306,74.155334,83.15997,0.7858,4,-1,-1
103,-1,593.0037,661.5366,74.6145,80.760315,0.7256,4,-1,-1
104,-1,591.03357,664.7113,77.928955,76.364746,0.762,4,-1,-1
105,-1,587.9032,668.66626,81.23358,78.16016,0.7209,4,-1,-1
106,-1,585.84595,673.3758,80.365234,72.27008,0.7133,4,-1,-1
107,-1,582.60175,677.7393,89.94501,75.5083,0.7795,4,-1,-1
108,-1,583.0163,677.6968,92.216064,77.05676,0.7781,4,-1,-1
109,-1,584.63574,679.1726,94.74469,75.64514,0.6292,4,-1,-1
110,-1,585.4834,675.899,87.453,75.09003,0.6264,4,-1,-1
114,-1,577.2094,682.83167,90.16608,67.68848,0.6281,4,-1,-1
168,-1,521.63245,646.4097,71.071594,100.35022,0.6703,4,-1,-1
