16,-1,3394.3623,1567.8751,478.74585,310.79224,0.6769,4,-1,-1
17,-1,3341.7043,1546.8937,461.98315,272.3435,0.7179,4,-1,-1
18,-1,3282.5508,1505.0842,444.73315,259.98755,0.6864,4,-1,-1
19,-1,3233.0725,1455.4834,425.7395,256.92883,0.7421,4,-1,-1
20,-1,3208.0618,1429.0914,390.50806,237.45105,0.8202,4,-1,-1
21,-1,3152.388,1400.5168,363.2771,217.34448,0.9313,4,-1,-1
22,-1,3132.5684,1366.7957,336.5923,228.68823,0.8886,4,-1,-1
23,-1,3096.5317,1347.9103,327.67798,198.47888,0.8853,4,-1,-1
24,-1,3057.2922,1322.9958,311.17285,202.4071,0.9288,4,-1,-1
25,-1,3036.2917,1307.1998,291.43237,184.6222,0.7459,4,-1,-1
26,-1,3010.3835,1283.2448,265.9026,175.29187,0.6053,4,-1,-1
27,-1,2985.45,1266.6964,271.56348,173.6466,0.7547,4,-1,-1
87,-1,2136.9158,1421.779,193.47876,246.16504,0.6048,4,-1,-1
88,-1,2130.0354,1424.885,201.05591,248.24695,0.7264,4,-1,-1
100,-1,2135.3872,1554.7255,240.05981,296.72046,0.6605,4,-1,-1
101,-1,2146.6323,1563.0027,221.41846,294.34595,0.6255,4,-1,-1
102,-1,2147.7615,1563.0961,226.69067,292.05017,0.6564,4,-1,-1
103,-1,2138.4224,1565.6267,239.39917,316.07312,0.6681,4,-1,-1
104,-1,2145.0713,1568.9015,230.07568,316.05676,0.7805,4,-1,-1
105,-1,2146.2957,1592.7904,244.1477,324.4082,0.8477,4,-1,-1
106,-1,2150.3877,1597.0906,240.16406,334.60034,0.8712,4,-1,-1
107,-1,2148.901,1599.1971,233.51733,334.00635,0.8963,4,-1,-1
108,-1,2147.833,1604.011,243.76074,331.90186,0.8911,4,-1,-1
109,-1,2148.7593,1627.1771,249.28711,329.1056,0.9114,4,-1,-1
110,-1,2160.227,1632.7777,233.26367,307.56335,0.8323,4,-1,-1
111,-1,2147.2964,1636.0712,250.80444,343.86987,0.9058,4,-1,-1
112,-1,2156.836,1638.8817,250.88306,351.41052,0.892,4,-1,-1
113,-1,2144.204,1642.2487,261.22583,355.73254,0.9102,4,-1,-1
114,-1,2150.0579,1656.1613,268.6377,373.4757,0.938,4,-1,-1
115,-1,2154.4026,1655.2069,269.1394,361.24927,0.9238,4,-1,-1
116,-1,2151.823,1673.3812,280.8523,367.05188,0.9309,4,-1,-1
117,-1,2150.8718,1696.0667,266.573,348.78772,0.9302,4,-1,-1
118,-1,2149.5125,1699.3209,270.31177,350.1632,0.9027,4,-1,-1
119,-1,2142.5208,1703.6067,286.55103,368.68896,0.9733,4,-1,-1
120,-1,2157.2676,1697.6907,287.51147,371.98633,0.9567,4,-1,-1
121,-1,2157.2122,1706.7743,280.87915,364.25134,0.9444,4,-1,-1
122,-1,2159.6726,1709.4819,280.78662,358.05322,0.9418,4,-1,-1
123,-1,2172.1035,1729.0798,261.677,310.90515,0.8546,4,-1,-1
124,-1,2166.0137,1720.6078,292.28857,345.5746,0.8945,4,-1,-1
125,-1,2171.07,1741.8948,276.74487,325.49097,0.9147,4,-1,-1
126,-1,2160.7322,1727.6116,292.27466,337.94116,0.8704,4,-1,-1
127,-1,2158.585,1735.2236,293.51685,381.92554,0.9079,4,-1,-1
128,-1,2146.977,1750.4825,296.9536,303.00793,0.8959,4,-1,-1
129,-1,2156.24,1730.419,307.6875,412.9519,0.8544,4,-1,-1
130,-1,2158.0461,1752.697,307.7871,380.91797,0.8974,4,-1,-1
131,-1,2158.7852,1750.7374,314.30737,387.68835,0.8478,4,-1,-1
132,-1,2168.0884,1759.375,300.115,356.72534,0.8287,4,-1,-1
133,-1,2159.317,1762.7352,309.18018,360.1864,0.899,4,-1,-1
134,-1,2159.0693,1762.0814,303.135,346.28528,0.8564,4,-1,-1
135,-1,2156.7988,1742.9216,306.2788,388.542,0.9178,4,-1,-1
136,-1,2154.2463,1755.8827,314.2151,382.08215,0.9165,4,-1,-1
137,-1,2149.871,1761.8829,316.83447,365.4867,0.9299,4,-1,-1
138,-1,2155.857,1759.2281,308.48438,355.7909,0.914,4,-1,-1
139,-1,2151.719,1763.2289,322.6311,359.5194,0.8868,4,-1,-1
140,-1,2148.5269,1761.9675,327.33936,365.39648,0.8686,4,-1,-1
141,-1,2145.1277,1763.6086,337.6233,350.2439,0.8329,4,-1,-1
141,-1,2100.9998,1250.9752,187.63818,208.00928,0.6099,4,-1,-1
142,-1,2146.2634,1767.1863,330.04932,358.62964,0.877,4,-1,-1
142,-1,2105.266,1256.8982,185.47949,208.68628,0.6201,4,-1,-1
143,-1,2146.8782,1764.2772,330.3579,366.05652,0.8878,4,-1,-1
144,-1,2147.4507,1750.5112,325.9214,373.20996,0.8809,4,-1,-1
144,-1,2109.562,1261.9575,179.08887,214.71033,0.6888,4,-1,-1
145,-1,2145.7861,1762.1389,317.69165,361.18677,0.8663,4,-1,-1
146,-1,2151.3887,1764.57,305.4734,344.51184,0.8866,4,-1,-1
147,-1,2160.612,1766.6123,292.36548,348.74878,0.9426,4,-1,-1
148,-1,2144.0317,1748.9648,310.2268,396.58447,0.8828,4,-1,-1
149,-1,2148.3254,1755.0254,316.0525,376.71265,0.8941,4,-1,-1
149,-1,2101.6206,1279.2883,205.84546,219.6344,0.621,4,-1,-1
150,-1,2143.4329,1771.7439,311.1272,344.5398,0.8646,4,-1,-1
151,-1,2142.389,1776.5176,310.8247,329.8689,0.9183,4,-1,-1
152,-1,2139.0952,1776.6311,285.41895,308.40186,0.9006,4,-1,-1
152,-1,2102.0012,1290.7626,206.06738,246.93079,0.6067,4,-1,-1
153,-1,2148.4363,1757.45,286.91943,324.4082,0.9023,4,-1,-1
154,-1,2144.329,1752.3479,282.10352,337.84058,0.915,4,-1,-1
154,-1,2106.1292,1303.6766,202.0542,240.43152,0.6846,4,-1,-1
155,-1,2137.0635,1752.1316,304.23096,350.0747,0.8891,4,-1,-1
155,-1,2099.66,1321.6996,213.38037,227.0636,0.6106,4,-1,-1
156,-1,2133.5698,1745.182,308.58105,362.31018,0.8852,4,-1,-1
156,-1,2100.4502,1317.966,215.14648,240.48877,0.6124,4,-1,-1
157,-1,2123.3958,1758.0171,313.58423,342.7483,0.8836,4,-1,-1
157,-1,2096.264,1319.6677,211.4602,255.74548,0.6088,4,-1,-1
158,-1,2124.1191,1754.2375,317.44336,354.708,0.9027,4,-1,-1
158,-1,2097.8489,1331.6432,220.37085,242.95325,0.6801,4,-1,-1
159,-1,2125.0417,1752.6277,315.68848,361.50098,0.8892,4,-1,-1
159,-1,2099.88,1332.1265,210.68652,247.505,0.6202,4,-1,-1
160,-1,2123.0745,1750.0543,323.5276,364.69617,0.868,4,-1,-1
160,-1,2098.2126,1362.1539,218.51733,227.10767,0.6449,4,-1,-1
161,-1,2117.1597,1756.8416,324.0869,360.86108,0.7884,4,-1,-1
162,-1,2115.2737,1748.5704,321.63477,374.4867,0.7701,4,-1,-1
162,-1,2104.674,1374.6718,208.22363,239.50842,0.6242,4,-1,-1
163,-1,2119.3313,1742.6621,315.69043,387.06323,0.7825,4,-1,-1
163,-1,2098.853,1383.5172,216.47119,238.74646,0.6986,4,-1,-1
164,-1,2128.0056,1741.7991,306.83765,384.5498,0.8273,4,-1,-1
164,-1,2102.8735,1348.2035,198.98462,271.34753,0.7861,4,-1,-1
165,-1,2124.375,1737.0529,312.50513,391.46497,0.8243,4,-1,-1
165,-1,2103.2131,1374.8861,212.219,258.39685,0.6983,4,-1,-1
166,-1,2119.7178,1743.1537,316.31323,387.84558,0.816,4,-1,-1
166,-1,2103.2734,1380.2592,213.67773,251.85327,0.7199,4,-1,-1
167,-1,2126.4785,1742.9161,309.98828,382.4049,0.8279,4,-1,-1
167,-1,2099.0278,1375.9982,212.50293,258.21082,0.751,4,-1,-1
168,-1,2131.1594,1755.7256,310.71948,349.1931,0.8965,4,-1,-1
168,-1,2103.4907,1402.6287,220.91602,239.27466,0.6027,4,-1,-1
169,-1,2116.047,1763.6692,313.57495,339.18726,0.8481,4,-1,-1
169,-1,2102.6348,1417.515,216.18164,235.05334,0.7104,4,-1,-1
170,-1,2122.4119,1777.3782,310.50464,311.77856,0.8734,4,-1,-1
170,-1,2101.1782,1411.2461,224.62549,242.87122,0.6487,4,-1,-1
171,-1,2135.252,1778.6791,298.21118,307.16272,0.9282,4,-1,-1
171,-1,2105.07,1397.4225,217.25269,257.98682,0.6984,4,-1,-1
172,-1,2134.6394,1769.3413,308.79346,335.65063,0.8986,4,-1,-1
172,-1,2102.9702,1412.6626,207.75366,256.7213,0.7617,4,-1,-1
173,-1,2123.3306,1753.2483,325.5984,369.76538,0.8898,4,-1,-1
173,-1,2098.7178,1416.355,206.24805,253.06372,0.6308,4,-1,-1
174,-1,2129.569,1749.4152,317.29688,356.80457,0.8274,4,-1,-1
175,-1,2145.285,1749.0746,289.36084,339.18738,0.9139,4,-1,-1
175,-1,2108.6577,1362.4177,220.5857,295.46716,0.7521,4,-1,-1
176,-1,2146.1282,1748.9359,290.60547,340.13953,0.9072,4,-1,-1
176,-1,2118.4543,1348.5548,195.07397,278.52832,0.7155,4,-1,-1
177,-1,2138.3645,1757.2759,294.02344,331.42944,0.8719,4,-1,-1
177,-1,2110.2952,1364.6405,221.19531,294.93115,0.7548,4,-1,-1
178,-1,2134.045,1762.0035,317.844,334.51965,0.827,4,-1,-1
178,-1,2103.7017,1394.3597,235.06299,267.74036,0.6023,4,-1,-1
179,-1,2142.9395,1747.7035,315.68213,343.45593,0.8697,4,-1,-1
180,-1,2139.07,1757.9834,325.3501,334.25928,0.8717,4,-1,-1
181,-1,2144.7195,1753.3364,309.9746,348.62134,0.8787,4,-1,-1
181,-1,2116.55,1412.1464,215.55713,257.43665,0.6114,4,-1,-1
182,-1,2160.2278,1755.9807,292.63647,318.80737,0.8824,4,-1,-1
182,-1,2127.2136,1387.9543,210.61328,279.625,0.6719,4,-1,-1
183,-1,2164.2122,1762.7802,288.87573,311.318,0.9079,4,-1,-1
183,-1,2128.1008,1392.4509,212.28638,276.59583,0.6581,4,-1,-1
184,-1,2158.1406,1762.5327,296.20703,307.45117,0.8616,4,-1,-1
184,-1,2126.4546,1386.5459,213.49658,276.05615,0.6866,4,-1,-1
185,-1,2159.0737,1767.6128,292.15283,308.05078,0.9015,4,-1,-1
185,-1,2120.4175,1380.3496,217.27344,281.0746,0.7165,4,-1,-1
186,-1,2162.6436,1768.0275,288.5276,304.64368,0.9155,4,-1,-1
186,-1,2123.0796,1387.408,213.85962,276.01953,0.6734,4,-1,-1
187,-1,2163.5928,1763.4388,284.1277,312.50427,0.9353,4,-1,-1
187,-1,2124.765,1396.9045,206.50073,269.96228,0.6528,4,-1,-1
188,-1,2153.478,1751.6189,290.37402,333.75635,0.9183,4,-1,-1
189,-1,2161.0361,1751.0648,286.10278,329.72766,0.9179,4,-1,-1
189,-1,2132.028,1407.9592,198.24878,264.10852,0.6384,4,-1,-1
190,-1,2162.3699,1758.723,280.90723,325.68494,0.9187,4,-1,-1
191,-1,2161.5913,1760.2242,283.2395,320.32434,0.9195,4,-1,-1
192,-1,2142.746,1758.1456,315.88672,361.68494,0.8988,4,-1,-1
193,-1,2149.0251,1765.51,303.36182,332.67383,0.9184,4,-1,-1
194,-1,2138.978,1761.5132,327.35376,375.35986,0.9129,4,-1,-1
194,-1,2131.2056,1383.2091,203.73657,290.2378,0.6467,4,-1,-1
195,-1,2141.2046,1764.3527,321.2976,350.0121,0.9032,4,-1,-1
195,-1,2131.16,1379.1399,203.16943,293.60327,0.6434,4,-1,-1
196,-1,2148.7556,1771.9495,304.86572,313.91162,0.9059,4,-1,-1
197,-1,2145.6555,1763.7042,330.46777,354.86218,0.8422,4,-1,-1
197,-1,2131.3018,1369.8632,205.20996,295.5033,0.6269,4,-1,-1
198,-1,2146.6938,1756.2683,314.5027,346.91626,0.8885,4,-1,-1
198,-1,2131.7468,1372.3235,201.3623,294.22205,0.6398,4,-1,-1
199,-1,2141.6409,1753.1451,320.86206,360.46204,0.899,4,-1,-1
199,-1,2135.3582,1375.9719,198.73413,289.614,0.63,4,-1,-1
200,-1,2149.4731,1753.8425,328.0935,372.2019,0.8734,4,-1,-1
201,-1,2143.9177,1766.6842,338.00244,358.94373,0.9018,4,-1,-1
202,-1,2137.241,1759.5814,346.89917,347.52332,0.8411,4,-1,-1
203,-1,2144.8118,1749.3138,335.4807,372.1068,0.7795,4,-1,-1
203,-1,2131.3867,1395.5853,205.6665,278.48206,0.6151,4,-1,-1
204,-1,2139.6267,1746.1296,349.6172,396.27124,0.7759,4,-1,-1
205,-1,2146.0474,1767.7528,333.52026,365.7423,0.7965,4,-1,-1
206,-1,2145.4648,1763.9342,338.65308,360.71912,0.8507,4,-1,-1
207,-1,2136.8376,1786.7081,340.1338,318.65662,0.8749,4,-1,-1
208,-1,2133.158,1778.2999,338.88794,314.724,0.8773,4,-1,-1
209,-1,2133.249,1773.1555,340.8755,321.74463,0.8684,4,-1,-1
210,-1,2138.998,1767.9458,336.17676,327.05713,0.868,4,-1,-1
211,-1,2142.367,1770.064,332.10376,329.25903,0.8659,4,-1,-1
212,-1,2146.604,1769.6626,323.22583,356.23877,0.8643,4,-1,-1
213,-1,2145.0547,1772.804,330.61987,334.74292,0.8867,4,-1,-1
214,-1,2143.2632,1774.8842,332.9624,345.2152,0.9058,4,-1,-1
215,-1,2138.8638,1764.3298,343.75684,359.09448,0.8268,4,-1,-1
216,-1,2140.4612,1764.0592,342.3252,357.00037,0.8389,4,-1,-1
217,-1,2143.3264,1770.7896,339.54077,341.11133,0.8516,4,-1,-1
218,-1,2143.3853,1781.8225,338.5022,321.58325,0.8827,4,-1,-1
218,-1,2127.5107,1376.0928,212.40503,296.13745,0.6003,4,-1,-1
219,-1,2142.273,1781.0902,340.73218,325.06433,0.9027,4,-1,-1
220,-1,2130.5852,1776.6172,334.58228,335.46826,0.9026,4,-1,-1
220,-1,2136.3264,1384.5134,195.56104,293.97607,0.6572,4,-1,-1
221,-1,2139.6245,1777.5455,321.83032,330.70642,0.9048,4,-1,-1
222,-1,2140.8718,1777.6946,320.12793,325.03857,0.9112,4,-1,-1
223,-1,2154.5945,1772.9608,303.73755,334.61707,0.9157,4,-1,-1
224,-1,2150.6082,1779.3812,305.51245,348.41833,0.9219,4,-1,-1
225,-1,2159.5762,1774.3181,297.45654,334.3213,0.9236,4,-1,-1
226,-1,2157.1458,1767.9084,301.90723,344.90747,0.8932,4,-1,-1
227,-1,2162.2341,1779.7339,294.19116,330.17432,0.9278,4,-1,-1
228,-1,2158.017,1776.9208,296.87524,331.13513,0.907,4,-1,-1
229,-1,2153.2417,1782.9358,303.53027,342.12524,0.933,4,-1,-1
230,-1,2150.0688,1780.0219,307.0249,348.4901,0.9014,4,-1,-1
231,-1,2149.6936,1774.5017,312.67603,358.76514,0.8934,4,-1,-1
232,-1,2156.2732,1775.5648,304.26758,347.391,0.9055,4,-1,-1
233,-1,2146.0808,1774.3485,311.1565,351.95203,0.9028,4,-1,-1
